Timestamp,Date,User_Group,VLAN,Source_IP,Application,Traffic_MB,Action,Connection_Type
2026-02-12 16:49:22,2026-02-12,Staff,VLAN 30,10.1.30.188,Active Directory,31.93,Deny,Wi-Fi
2026-03-04 15:50:58,2026-03-04,Staff,VLAN 30,10.1.30.113,FTP,70.4,Permit,Wi-Fi
2026-03-08 12:06:32,2026-03-08,Staff,VLAN 30,10.1.30.193,SSH,25.02,Permit,Wired
2026-02-17 02:25:24,2026-02-17,IT,VLAN 20,10.1.20.43,Active Directory,38.59,Deny,Wired
2026-02-16 03:43:49,2026-02-16,Finance,VLAN 30,10.1.30.70,Radius,21.96,Permit,Wired
2026-02-18 23:47:11,2026-02-18,HR,VLAN 30,10.1.30.29,Active Directory,33.39,Permit,Wired
2026-02-25 16:32:46,2026-02-25,Guest,VLAN 40,10.1.40.11,SMB,645.84,Deny,Wi-Fi
2026-03-04 20:17:19,2026-03-04,Finance,VLAN 30,10.1.30.87,FTP,655.36,Permit,Wired
2026-02-17 19:03:23,2026-02-17,Guest,VLAN 40,10.1.40.122,SMB,294.34,Deny,Wi-Fi
2026-03-01 13:59:00,2026-03-01,Staff,VLAN 30,10.1.30.163,Radius,7.4,Permit,Wired
2026-02-14 12:46:55,2026-02-14,Finance,VLAN 30,10.1.30.86,HTTP,34.08,Deny,Wired
2026-03-10 05:30:56,2026-03-10,IT,VLAN 20,10.1.20.28,DNS,42.46,Permit,Wired
2026-02-26 03:11:46,2026-02-26,HR,VLAN 30,10.1.30.45,Active Directory,23.46,Permit,Wired
2026-02-20 11:09:09,2026-02-20,HR,VLAN 30,10.1.30.18,Radius,2.73,Permit,Wired
2026-02-21 06:08:20,2026-02-21,HR,VLAN 30,10.1.30.19,SSH,25.48,Permit,Wired
2026-03-01 14:46:09,2026-03-01,Finance,VLAN 30,10.1.30.55,SMB,649.06,Deny,Wi-Fi
2026-03-02 18:34:20,2026-03-02,Staff,VLAN 30,10.1.30.162,HTTP,1.15,Permit,Wired
2026-02-09 20:12:48,2026-02-09,IT,VLAN 20,10.1.20.19,SSH,9.86,Deny,Wired
2026-02-17 10:20:08,2026-02-17,IT,VLAN 20,10.1.20.30,HTTP,19.82,Permit,Wi-Fi
2026-02-22 05:43:48,2026-02-22,Guest,VLAN 40,10.1.40.67,SSH,30.7,Deny,Wi-Fi
2026-02-20 02:51:13,2026-02-20,IT,VLAN 20,10.1.20.25,SMB,908.66,Permit,Wired
2026-02-12 23:24:32,2026-02-12,HR,VLAN 30,10.1.30.26,SSH,41.35,Permit,Wi-Fi
2026-02-23 05:58:31,2026-02-23,Guest,VLAN 40,10.1.40.84,SSH,47.85,Deny,Wi-Fi
2026-03-08 16:27:59,2026-03-08,HR,VLAN 30,10.1.30.43,HTTP,17.54,Permit,Wired
2026-02-23 23:32:38,2026-02-23,HR,VLAN 30,10.1.30.19,FTP,866.42,Deny,Wired
2026-03-06 08:02:05,2026-03-06,IT,VLAN 20,10.1.20.35,FTP,181.23,Permit,Wi-Fi
2026-03-04 01:50:03,2026-03-04,Finance,VLAN 30,10.1.30.76,HTTP,13.56,Permit,Wired
2026-03-03 02:31:58,2026-03-03,HR,VLAN 30,10.1.30.17,Active Directory,16.72,Deny,Wired
2026-02-22 19:09:46,2026-02-22,Staff,VLAN 30,10.1.30.128,HTTPS,204.94,Permit,Wired
2026-02-26 01:05:58,2026-02-26,IT,VLAN 20,10.1.20.20,Active Directory,19.78,Deny,Wi-Fi
2026-03-07 07:29:06,2026-03-07,Finance,VLAN 30,10.1.30.87,SSH,9.66,Deny,Wi-Fi
2026-02-10 20:13:07,2026-02-10,Guest,VLAN 40,10.1.40.85,HTTP,20.02,Permit,Wi-Fi
2026-02-24 01:51:21,2026-02-24,Finance,VLAN 30,10.1.30.70,FTP,171.7,Permit,Wired
2026-03-05 20:24:18,2026-03-05,IT,VLAN 20,10.1.20.26,SMB,543.88,Deny,Wi-Fi
2026-02-27 03:02:35,2026-02-27,Guest,VLAN 40,10.1.40.163,DNS,17.94,Permit,Wi-Fi
2026-03-10 19:52:15,2026-03-10,IT,VLAN 20,10.1.20.44,SSH,40.55,Deny,Wired
2026-03-09 05:34:09,2026-03-09,Finance,VLAN 30,10.1.30.95,FTP,68.22,Deny,Wired
2026-03-02 19:42:01,2026-03-02,Staff,VLAN 30,10.1.30.163,DNS,19.55,Permit,Wired
2026-02-12 17:55:58,2026-02-12,HR,VLAN 30,10.1.30.27,SMB,123.54,Permit,Wired
2026-02-15 02:25:28,2026-02-15,Staff,VLAN 30,10.1.30.165,FTP,745.76,Permit,Wired
2026-02-23 23:45:51,2026-02-23,Finance,VLAN 30,10.1.30.90,HTTPS,165.22,Deny,Wired
2026-03-02 12:11:08,2026-03-02,Guest,VLAN 40,10.1.40.116,HTTPS,811.42,Deny,Wi-Fi
2026-02-23 12:50:49,2026-02-23,IT,VLAN 20,10.1.20.23,DNS,30.84,Permit,Wi-Fi
2026-02-22 00:17:58,2026-02-22,Staff,VLAN 30,10.1.30.198,HTTP,46.82,Permit,Wired
2026-03-01 13:14:08,2026-03-01,Guest,VLAN 40,10.1.40.155,DNS,27.2,Deny,Wi-Fi
2026-02-19 01:24:33,2026-02-19,Finance,VLAN 30,10.1.30.95,Active Directory,44.65,Permit,Wi-Fi
2026-02-16 11:26:37,2026-02-16,Staff,VLAN 30,10.1.30.175,SMB,240.32,Permit,Wired
2026-03-06 16:37:33,2026-03-06,Staff,VLAN 30,10.1.30.173,FTP,785.38,Permit,Wi-Fi
2026-02-26 14:09:58,2026-02-26,HR,VLAN 30,10.1.30.40,Active Directory,33.9,Permit,Wi-Fi
2026-02-15 01:18:29,2026-02-15,Guest,VLAN 40,10.1.40.196,Radius,18.77,Deny,Wi-Fi
2026-03-05 13:58:42,2026-03-05,Guest,VLAN 40,10.1.40.26,Active Directory,8.33,Deny,Wi-Fi
2026-03-06 17:40:20,2026-03-06,Guest,VLAN 40,10.1.40.61,SMB,291.29,Deny,Wi-Fi
2026-02-14 22:38:03,2026-02-14,Guest,VLAN 40,10.1.40.60,Active Directory,35.54,Deny,Wi-Fi
2026-02-12 14:18:46,2026-02-12,IT,VLAN 20,10.1.20.25,HTTP,2.07,Permit,Wired
2026-03-03 22:27:03,2026-03-03,Staff,VLAN 30,10.1.30.183,Active Directory,37.14,Deny,Wi-Fi
2026-02-28 08:22:07,2026-02-28,Guest,VLAN 40,10.1.40.111,DNS,16.18,Permit,Wi-Fi
2026-03-08 18:11:53,2026-03-08,HR,VLAN 30,10.1.30.34,FTP,595.51,Permit,Wi-Fi
2026-03-02 23:45:19,2026-03-02,Guest,VLAN 40,10.1.40.97,HTTP,23.15,Permit,Wi-Fi
2026-03-10 22:50:12,2026-03-10,HR,VLAN 30,10.1.30.26,DNS,44.92,Deny,Wired
2026-03-10 13:39:55,2026-03-10,IT,VLAN 20,10.1.20.11,DNS,2.44,Permit,Wi-Fi
2026-02-22 19:28:04,2026-02-22,Staff,VLAN 30,10.1.30.178,HTTP,30.43,Permit,Wi-Fi
2026-03-05 02:26:03,2026-03-05,IT,VLAN 20,10.1.20.48,SSH,1.13,Permit,Wi-Fi
2026-02-16 06:53:20,2026-02-16,Guest,VLAN 40,10.1.40.138,Radius,14.32,Deny,Wi-Fi
2026-03-01 11:16:11,2026-03-01,Finance,VLAN 30,10.1.30.59,SMB,938.35,Permit,Wi-Fi
2026-03-04 03:13:59,2026-03-04,Staff,VLAN 30,10.1.30.183,DNS,15.27,Permit,Wi-Fi
2026-02-27 14:45:08,2026-02-27,Finance,VLAN 30,10.1.30.62,SMB,550.56,Permit,Wi-Fi
2026-02-10 18:09:11,2026-02-10,IT,VLAN 20,10.1.20.20,HTTP,2.32,Permit,Wi-Fi
2026-02-22 04:44:02,2026-02-22,HR,VLAN 30,10.1.30.32,Active Directory,17.16,Permit,Wired
2026-02-13 18:59:16,2026-02-13,Guest,VLAN 40,10.1.40.173,Radius,37.38,Deny,Wi-Fi
2026-02-13 15:57:34,2026-02-13,HR,VLAN 30,10.1.30.45,DNS,36.19,Permit,Wired
2026-02-27 13:18:30,2026-02-27,IT,VLAN 20,10.1.20.49,SSH,47.11,Deny,Wired
2026-03-04 16:16:42,2026-03-04,Staff,VLAN 30,10.1.30.169,SMB,930.71,Permit,Wi-Fi
2026-02-22 23:44:07,2026-02-22,Staff,VLAN 30,10.1.30.111,HTTPS,699.63,Permit,Wired
2026-02-10 10:56:17,2026-02-10,IT,VLAN 20,10.1.20.33,FTP,802.29,Permit,Wi-Fi
2026-02-19 03:13:21,2026-02-19,IT,VLAN 20,10.1.20.47,FTP,374.23,Deny,Wi-Fi
2026-02-26 21:17:13,2026-02-26,HR,VLAN 30,10.1.30.44,DNS,17.89,Deny,Wired
2026-02-22 13:21:18,2026-02-22,Guest,VLAN 40,10.1.40.166,DNS,28.83,Permit,Wi-Fi
2026-02-24 10:11:46,2026-02-24,Finance,VLAN 30,10.1.30.88,HTTP,6.08,Permit,Wi-Fi
2026-02-19 07:43:57,2026-02-19,Staff,VLAN 30,10.1.30.190,SSH,3.59,Deny,Wi-Fi
2026-02-20 03:51:07,2026-02-20,IT,VLAN 20,10.1.20.32,Radius,3.35,Deny,Wi-Fi
2026-02-25 08:15:30,2026-02-25,Staff,VLAN 30,10.1.30.102,SSH,4.43,Deny,Wi-Fi
2026-02-13 20:12:31,2026-02-13,Guest,VLAN 40,10.1.40.44,SMB,368.48,Deny,Wi-Fi
2026-02-11 23:42:15,2026-02-11,Staff,VLAN 30,10.1.30.136,SMB,414.03,Permit,Wired
2026-02-14 13:48:50,2026-02-14,Staff,VLAN 30,10.1.30.183,Active Directory,26.19,Permit,Wi-Fi
2026-03-01 04:35:45,2026-03-01,Guest,VLAN 40,10.1.40.145,DNS,11.23,Permit,Wi-Fi
2026-02-13 11:23:00,2026-02-13,Guest,VLAN 40,10.1.40.181,Radius,22.13,Deny,Wi-Fi
2026-02-19 03:22:25,2026-02-19,Guest,VLAN 40,10.1.40.188,HTTP,28.97,Permit,Wi-Fi
2026-03-04 03:08:55,2026-03-04,Staff,VLAN 30,10.1.30.199,SSH,0.1,Permit,Wi-Fi
2026-02-18 17:19:00,2026-02-18,IT,VLAN 20,10.1.20.46,SSH,25.85,Permit,Wired
2026-02-14 12:37:35,2026-02-14,Staff,VLAN 30,10.1.30.185,DNS,1.28,Deny,Wi-Fi
2026-02-13 14:54:48,2026-02-13,Staff,VLAN 30,10.1.30.148,Active Directory,22.33,Deny,Wired
2026-02-21 19:12:21,2026-02-21,IT,VLAN 20,10.1.20.39,HTTPS,986.37,Permit,Wired
2026-02-22 07:52:37,2026-02-22,Staff,VLAN 30,10.1.30.114,SMB,390.24,Permit,Wired
2026-02-23 15:37:36,2026-02-23,IT,VLAN 20,10.1.20.31,DNS,14.13,Permit,Wired
2026-03-10 06:46:03,2026-03-10,HR,VLAN 30,10.1.30.15,SMB,807.05,Permit,Wi-Fi
2026-03-08 01:33:37,2026-03-08,Finance,VLAN 30,10.1.30.81,Active Directory,47.4,Permit,Wired
2026-02-15 23:54:33,2026-02-15,Finance,VLAN 30,10.1.30.90,FTP,632.08,Deny,Wi-Fi
2026-02-17 13:46:10,2026-02-17,Staff,VLAN 30,10.1.30.106,SMB,559.58,Deny,Wired
2026-03-11 14:06:50,2026-03-11,HR,VLAN 30,10.1.30.20,SMB,432.85,Permit,Wi-Fi
2026-03-01 21:06:22,2026-03-01,Staff,VLAN 30,10.1.30.129,SSH,38.32,Permit,Wi-Fi
2026-02-10 22:56:20,2026-02-10,Guest,VLAN 40,10.1.40.113,SSH,48.33,Deny,Wi-Fi
2026-03-05 18:21:10,2026-03-05,HR,VLAN 30,10.1.30.19,FTP,190.71,Deny,Wi-Fi
2026-02-19 16:11:06,2026-02-19,Guest,VLAN 40,10.1.40.170,SMB,905.39,Deny,Wi-Fi
2026-02-18 00:55:38,2026-02-18,Guest,VLAN 40,10.1.40.28,FTP,966.13,Deny,Wi-Fi
2026-02-23 19:44:31,2026-02-23,IT,VLAN 20,10.1.20.15,SMB,605.66,Permit,Wi-Fi
2026-02-16 21:01:03,2026-02-16,Guest,VLAN 40,10.1.40.141,Radius,11.08,Deny,Wi-Fi
2026-03-08 20:23:44,2026-03-08,Staff,VLAN 30,10.1.30.183,DNS,5.93,Deny,Wi-Fi
2026-02-17 18:49:22,2026-02-17,HR,VLAN 30,10.1.30.19,FTP,950.53,Permit,Wi-Fi
2026-03-09 05:12:33,2026-03-09,IT,VLAN 20,10.1.20.49,SMB,697.37,Permit,Wired
2026-02-17 22:00:10,2026-02-17,HR,VLAN 30,10.1.30.46,HTTPS,84.96,Permit,Wired
2026-02-27 22:08:24,2026-02-27,HR,VLAN 30,10.1.30.25,HTTP,31.28,Permit,Wi-Fi
2026-02-16 14:39:03,2026-02-16,Guest,VLAN 40,10.1.40.112,SSH,10.35,Deny,Wi-Fi
2026-02-28 01:39:47,2026-02-28,Guest,VLAN 40,10.1.40.25,HTTP,48.3,Deny,Wi-Fi
2026-02-28 13:11:30,2026-02-28,IT,VLAN 20,10.1.20.26,SMB,20.36,Permit,Wi-Fi
2026-02-19 07:29:41,2026-02-19,IT,VLAN 20,10.1.20.43,HTTP,30.09,Permit,Wi-Fi
2026-02-23 02:27:22,2026-02-23,HR,VLAN 30,10.1.30.14,HTTPS,88.52,Permit,Wired
2026-03-07 06:20:09,2026-03-07,HR,VLAN 30,10.1.30.31,HTTP,13.03,Permit,Wi-Fi
2026-02-17 09:23:08,2026-02-17,Finance,VLAN 30,10.1.30.96,Radius,24.97,Permit,Wired
2026-02-17 08:59:55,2026-02-17,Guest,VLAN 40,10.1.40.123,FTP,19.0,Deny,Wi-Fi
2026-02-25 05:40:05,2026-02-25,IT,VLAN 20,10.1.20.13,Radius,28.65,Permit,Wi-Fi
2026-03-11 08:41:04,2026-03-11,IT,VLAN 20,10.1.20.47,SSH,14.01,Deny,Wi-Fi
2026-02-18 23:31:17,2026-02-18,HR,VLAN 30,10.1.30.41,HTTP,42.3,Permit,Wired
2026-02-24 07:51:25,2026-02-24,Staff,VLAN 30,10.1.30.179,SMB,758.21,Deny,Wi-Fi
2026-02-23 21:27:47,2026-02-23,Staff,VLAN 30,10.1.30.165,SSH,20.18,Permit,Wired
2026-02-13 02:23:46,2026-02-13,Guest,VLAN 40,10.1.40.36,SSH,12.39,Deny,Wi-Fi
2026-03-04 02:59:17,2026-03-04,Finance,VLAN 30,10.1.30.67,HTTPS,427.51,Permit,Wi-Fi
2026-02-23 14:53:51,2026-02-23,Finance,VLAN 30,10.1.30.80,Radius,23.6,Deny,Wired
2026-02-17 16:22:16,2026-02-17,Guest,VLAN 40,10.1.40.129,FTP,181.05,Deny,Wi-Fi
2026-02-23 21:20:36,2026-02-23,Staff,VLAN 30,10.1.30.126,DNS,15.49,Permit,Wired
2026-02-25 10:14:35,2026-02-25,Finance,VLAN 30,10.1.30.99,FTP,818.31,Permit,Wired
2026-02-17 23:00:04,2026-02-17,IT,VLAN 20,10.1.20.10,DNS,5.09,Deny,Wi-Fi
2026-03-06 05:50:53,2026-03-06,Staff,VLAN 30,10.1.30.147,HTTPS,232.0,Permit,Wi-Fi
2026-03-07 01:43:30,2026-03-07,Staff,VLAN 30,10.1.30.170,Radius,17.15,Permit,Wired
2026-02-25 01:40:35,2026-02-25,Staff,VLAN 30,10.1.30.195,HTTP,47.32,Permit,Wi-Fi
2026-02-28 16:08:24,2026-02-28,IT,VLAN 20,10.1.20.38,HTTP,36.71,Permit,Wi-Fi
2026-03-08 06:29:21,2026-03-08,Staff,VLAN 30,10.1.30.157,HTTP,10.65,Permit,Wired
2026-02-10 20:30:47,2026-02-10,Finance,VLAN 30,10.1.30.78,SSH,37.29,Permit,Wi-Fi
2026-02-19 13:53:44,2026-02-19,Guest,VLAN 40,10.1.40.12,SMB,870.5,Deny,Wi-Fi
2026-02-24 19:53:46,2026-02-24,Finance,VLAN 30,10.1.30.51,Radius,5.47,Permit,Wi-Fi
2026-03-04 02:17:53,2026-03-04,IT,VLAN 20,10.1.20.49,Active Directory,26.75,Permit,Wired
2026-02-25 05:51:27,2026-02-25,Guest,VLAN 40,10.1.40.132,HTTPS,467.13,Deny,Wi-Fi
2026-02-22 02:31:42,2026-02-22,Guest,VLAN 40,10.1.40.59,HTTP,41.84,Deny,Wi-Fi
2026-02-19 12:38:08,2026-02-19,Guest,VLAN 40,10.1.40.135,FTP,450.16,Deny,Wi-Fi
2026-02-26 00:10:46,2026-02-26,Finance,VLAN 30,10.1.30.69,HTTPS,433.61,Permit,Wired
2026-03-08 08:27:26,2026-03-08,IT,VLAN 20,10.1.20.49,FTP,587.71,Permit,Wired
2026-02-15 22:13:23,2026-02-15,Guest,VLAN 40,10.1.40.184,HTTP,6.45,Permit,Wi-Fi
2026-02-23 11:58:20,2026-02-23,IT,VLAN 20,10.1.20.45,Active Directory,36.94,Permit,Wi-Fi
2026-02-23 17:32:32,2026-02-23,Finance,VLAN 30,10.1.30.73,DNS,16.16,Deny,Wired
2026-02-22 09:35:19,2026-02-22,IT,VLAN 20,10.1.20.46,SMB,534.16,Deny,Wired
2026-02-28 08:34:18,2026-02-28,Guest,VLAN 40,10.1.40.29,FTP,142.37,Deny,Wi-Fi
2026-02-23 02:39:22,2026-02-23,Guest,VLAN 40,10.1.40.71,Active Directory,7.9,Deny,Wi-Fi
2026-03-03 17:04:20,2026-03-03,Finance,VLAN 30,10.1.30.58,HTTP,19.85,Permit,Wi-Fi
2026-03-09 03:05:51,2026-03-09,Finance,VLAN 30,10.1.30.59,Active Directory,30.62,Permit,Wired
2026-02-16 22:54:20,2026-02-16,Guest,VLAN 40,10.1.40.71,DNS,42.47,Deny,Wi-Fi
2026-02-11 18:51:13,2026-02-11,Staff,VLAN 30,10.1.30.153,Radius,20.48,Permit,Wired
2026-03-10 04:37:34,2026-03-10,HR,VLAN 30,10.1.30.31,Radius,10.47,Deny,Wi-Fi
2026-02-15 02:00:44,2026-02-15,IT,VLAN 20,10.1.20.19,Active Directory,28.11,Permit,Wired
2026-03-04 23:27:48,2026-03-04,IT,VLAN 20,10.1.20.20,SMB,328.25,Permit,Wi-Fi
2026-02-28 12:46:54,2026-02-28,IT,VLAN 20,10.1.20.28,HTTP,21.23,Deny,Wi-Fi
2026-03-01 02:05:20,2026-03-01,IT,VLAN 20,10.1.20.32,HTTPS,192.95,Permit,Wired
2026-03-01 01:35:11,2026-03-01,Finance,VLAN 30,10.1.30.58,Radius,43.46,Deny,Wired
2026-02-17 15:50:29,2026-02-17,Staff,VLAN 30,10.1.30.145,FTP,830.13,Permit,Wired
2026-03-06 07:04:07,2026-03-06,Staff,VLAN 30,10.1.30.109,HTTPS,899.77,Deny,Wired
2026-02-13 14:38:03,2026-02-13,HR,VLAN 30,10.1.30.26,HTTPS,388.83,Deny,Wired
2026-02-16 03:28:49,2026-02-16,IT,VLAN 20,10.1.20.14,Active Directory,45.57,Deny,Wired
2026-03-04 02:12:23,2026-03-04,Guest,VLAN 40,10.1.40.139,Radius,46.67,Deny,Wi-Fi
2026-02-21 18:06:10,2026-02-21,Guest,VLAN 40,10.1.40.34,HTTPS,159.81,Permit,Wi-Fi
2026-02-14 22:39:41,2026-02-14,Guest,VLAN 40,10.1.40.81,Active Directory,9.28,Deny,Wi-Fi
2026-03-08 15:47:44,2026-03-08,HR,VLAN 30,10.1.30.34,DNS,32.18,Permit,Wi-Fi
2026-02-17 05:31:19,2026-02-17,HR,VLAN 30,10.1.30.18,FTP,423.66,Permit,Wired
2026-02-27 08:19:57,2026-02-27,Staff,VLAN 30,10.1.30.103,Radius,16.22,Permit,Wired
2026-02-28 08:39:45,2026-02-28,Finance,VLAN 30,10.1.30.60,HTTPS,330.93,Permit,Wired
2026-02-15 09:52:31,2026-02-15,Guest,VLAN 40,10.1.40.168,HTTP,28.09,Deny,Wi-Fi
2026-02-23 13:59:28,2026-02-23,Finance,VLAN 30,10.1.30.58,DNS,16.04,Permit,Wired
2026-02-16 03:37:32,2026-02-16,Guest,VLAN 40,10.1.40.182,SMB,264.54,Deny,Wi-Fi
2026-03-01 12:35:48,2026-03-01,Finance,VLAN 30,10.1.30.52,HTTP,25.06,Permit,Wi-Fi
2026-02-25 18:56:47,2026-02-25,IT,VLAN 20,10.1.20.35,HTTPS,947.26,Permit,Wired
2026-02-27 18:33:29,2026-02-27,HR,VLAN 30,10.1.30.23,HTTPS,874.5,Deny,Wi-Fi
2026-03-04 07:18:08,2026-03-04,Staff,VLAN 30,10.1.30.139,DNS,43.39,Permit,Wired
2026-02-14 22:02:17,2026-02-14,HR,VLAN 30,10.1.30.49,HTTP,31.01,Permit,Wired
2026-03-10 18:49:05,2026-03-10,IT,VLAN 20,10.1.20.10,Active Directory,49.86,Permit,Wired
2026-02-14 07:24:17,2026-02-14,Finance,VLAN 30,10.1.30.66,HTTPS,11.01,Deny,Wi-Fi
2026-02-13 07:46:02,2026-02-13,Guest,VLAN 40,10.1.40.97,FTP,158.24,Deny,Wi-Fi
2026-02-18 05:32:58,2026-02-18,Guest,VLAN 40,10.1.40.164,FTP,743.73,Deny,Wi-Fi
2026-02-23 15:50:30,2026-02-23,IT,VLAN 20,10.1.20.48,HTTPS,289.29,Deny,Wired
2026-02-23 00:00:44,2026-02-23,IT,VLAN 20,10.1.20.29,DNS,7.65,Permit,Wired
2026-02-20 02:29:53,2026-02-20,HR,VLAN 30,10.1.30.22,HTTP,4.15,Permit,Wi-Fi
2026-02-15 12:13:54,2026-02-15,Staff,VLAN 30,10.1.30.128,HTTPS,309.06,Deny,Wired
2026-02-20 05:26:19,2026-02-20,Finance,VLAN 30,10.1.30.58,SSH,38.38,Permit,Wired
2026-02-18 14:55:48,2026-02-18,IT,VLAN 20,10.1.20.41,SSH,23.3,Deny,Wired
2026-02-11 09:32:54,2026-02-11,Staff,VLAN 30,10.1.30.137,Radius,24.33,Deny,Wired
2026-02-22 21:18:02,2026-02-22,Staff,VLAN 30,10.1.30.185,FTP,798.06,Permit,Wi-Fi
2026-02-21 18:04:20,2026-02-21,Finance,VLAN 30,10.1.30.53,Radius,24.31,Permit,Wired
2026-02-22 14:48:33,2026-02-22,HR,VLAN 30,10.1.30.41,HTTPS,805.8,Deny,Wi-Fi
2026-03-07 08:27:42,2026-03-07,Finance,VLAN 30,10.1.30.59,SSH,28.21,Permit,Wi-Fi
2026-03-01 09:22:00,2026-03-01,HR,VLAN 30,10.1.30.44,SMB,929.85,Permit,Wired
2026-03-07 23:21:33,2026-03-07,Finance,VLAN 30,10.1.30.69,FTP,349.83,Deny,Wired
2026-02-25 14:28:17,2026-02-25,Staff,VLAN 30,10.1.30.143,SSH,26.01,Deny,Wired
2026-02-15 19:44:34,2026-02-15,Finance,VLAN 30,10.1.30.55,HTTPS,441.18,Permit,Wired
2026-02-11 18:07:59,2026-02-11,HR,VLAN 30,10.1.30.33,SMB,499.56,Permit,Wired
2026-03-06 18:22:26,2026-03-06,Staff,VLAN 30,10.1.30.133,HTTP,15.97,Permit,Wi-Fi
2026-03-08 03:41:10,2026-03-08,HR,VLAN 30,10.1.30.30,Active Directory,49.72,Permit,Wired
2026-03-09 03:34:51,2026-03-09,IT,VLAN 20,10.1.20.21,FTP,254.69,Permit,Wired
2026-02-23 13:04:41,2026-02-23,HR,VLAN 30,10.1.30.48,DNS,25.87,Permit,Wi-Fi
2026-02-20 07:14:22,2026-02-20,IT,VLAN 20,10.1.20.31,HTTP,25.68,Permit,Wired
2026-02-16 21:32:47,2026-02-16,Guest,VLAN 40,10.1.40.169,FTP,408.24,Deny,Wi-Fi
2026-02-13 16:08:40,2026-02-13,Guest,VLAN 40,10.1.40.122,HTTP,31.86,Permit,Wi-Fi
2026-02-19 15:06:32,2026-02-19,Guest,VLAN 40,10.1.40.45,Radius,42.35,Deny,Wi-Fi
2026-02-25 20:52:22,2026-02-25,HR,VLAN 30,10.1.30.18,HTTPS,276.11,Deny,Wired
2026-02-17 21:35:21,2026-02-17,Finance,VLAN 30,10.1.30.57,HTTP,21.02,Deny,Wi-Fi
2026-02-25 08:41:59,2026-02-25,Finance,VLAN 30,10.1.30.81,SSH,20.96,Permit,Wired
2026-03-03 04:14:50,2026-03-03,IT,VLAN 20,10.1.20.14,DNS,18.34,Permit,Wi-Fi
2026-02-22 18:06:05,2026-02-22,HR,VLAN 30,10.1.30.22,Active Directory,25.81,Permit,Wi-Fi
2026-03-01 03:05:21,2026-03-01,Guest,VLAN 40,10.1.40.165,DNS,26.06,Permit,Wi-Fi
2026-02-27 17:38:38,2026-02-27,HR,VLAN 30,10.1.30.49,FTP,436.34,Permit,Wi-Fi
2026-02-19 04:26:25,2026-02-19,IT,VLAN 20,10.1.20.38,DNS,32.69,Permit,Wi-Fi
2026-02-21 14:26:57,2026-02-21,Finance,VLAN 30,10.1.30.87,SSH,12.17,Permit,Wi-Fi
2026-03-06 07:47:36,2026-03-06,Guest,VLAN 40,10.1.40.59,FTP,896.81,Deny,Wi-Fi
2026-03-05 12:53:28,2026-03-05,Finance,VLAN 30,10.1.30.80,DNS,8.98,Permit,Wi-Fi
2026-03-08 18:09:02,2026-03-08,Staff,VLAN 30,10.1.30.184,HTTPS,821.95,Permit,Wi-Fi
2026-02-27 17:27:25,2026-02-27,HR,VLAN 30,10.1.30.11,HTTPS,157.33,Deny,Wired
2026-02-13 05:39:04,2026-02-13,Guest,VLAN 40,10.1.40.176,HTTP,8.86,Deny,Wi-Fi
2026-02-21 05:43:09,2026-02-21,Staff,VLAN 30,10.1.30.176,HTTPS,328.74,Deny,Wired
2026-02-15 11:55:43,2026-02-15,Guest,VLAN 40,10.1.40.183,Radius,1.69,Deny,Wi-Fi
2026-02-24 20:16:56,2026-02-24,Guest,VLAN 40,10.1.40.87,FTP,703.09,Deny,Wi-Fi
2026-02-11 16:40:02,2026-02-11,Finance,VLAN 30,10.1.30.99,HTTPS,283.56,Permit,Wired
2026-02-27 15:45:24,2026-02-27,HR,VLAN 30,10.1.30.39,Radius,13.31,Permit,Wired
2026-02-25 09:27:45,2026-02-25,Guest,VLAN 40,10.1.40.94,SMB,592.54,Deny,Wi-Fi
2026-02-25 11:46:03,2026-02-25,Guest,VLAN 40,10.1.40.13,Radius,38.84,Deny,Wi-Fi
2026-03-07 01:42:11,2026-03-07,HR,VLAN 30,10.1.30.38,HTTP,25.01,Permit,Wired
2026-02-25 02:42:40,2026-02-25,IT,VLAN 20,10.1.20.22,Radius,43.42,Permit,Wired
2026-02-17 19:52:39,2026-02-17,IT,VLAN 20,10.1.20.21,SMB,85.23,Permit,Wired
2026-02-23 22:27:03,2026-02-23,IT,VLAN 20,10.1.20.13,SSH,49.04,Deny,Wired
2026-03-10 15:23:25,2026-03-10,IT,VLAN 20,10.1.20.41,SMB,150.17,Deny,Wired
2026-03-11 08:28:13,2026-03-11,Staff,VLAN 30,10.1.30.151,SSH,45.99,Deny,Wired
2026-02-11 17:04:46,2026-02-11,Staff,VLAN 30,10.1.30.144,HTTPS,412.7,Permit,Wi-Fi
2026-02-22 12:46:15,2026-02-22,IT,VLAN 20,10.1.20.20,Active Directory,45.17,Permit,Wired
2026-02-23 13:22:31,2026-02-23,Finance,VLAN 30,10.1.30.61,SMB,217.54,Permit,Wired
2026-03-10 00:08:13,2026-03-10,Finance,VLAN 30,10.1.30.75,DNS,32.24,Permit,Wired
2026-02-28 23:30:22,2026-02-28,HR,VLAN 30,10.1.30.49,FTP,643.59,Permit,Wi-Fi
2026-02-17 08:33:09,2026-02-17,Finance,VLAN 30,10.1.30.70,HTTP,29.22,Permit,Wi-Fi
2026-03-06 08:35:45,2026-03-06,Guest,VLAN 40,10.1.40.183,HTTP,12.13,Deny,Wi-Fi
